Franz-Josef Ulm,Massachusetts Institute of Technology,mit.edu,25306,Mechanics of Materials | Fracture Mechanics | Poromechanics | Structural Engineering | Building Materials,https://scholar.google.com/citations?hl=en&user=6uWhcFkAAAAJ,US,Massachusetts Institute of Technology
Pablo A. Parrilo,"… of Electrical Engineering and Computer Science, Massachusetts Institute of Technology",mit.edu,25213,Convex Optimization | Semidefinite Programming | Systems and Control | Applied Mathematics,https://scholar.google.com/citations?hl=en&user=s_IPfEYAAAAJ,US,Massachusetts Institute of Technology
Stephen Morris,"Peter A. Diamond Professor of Economics, Massachusetts Institute of Technology",mit.edu,24761,Economics,https://scholar.google.com/citations?hl=en&user=Y0LsOJsAAAAJ,US,Massachusetts Institute of Technology
John H Lienhard V,"Professor of Mechanical Engineering, Massachusetts Institute of Technology",mit.edu,24759,Desalination | Thermodynamics | Water | Heat & Mass Transfer | Convection,https://scholar.google.com/citations?hl=en&user=ekOjIjIAAAAJ,US,Massachusetts Institute of Technology
Philip M. Gschwend,Massachusetts Institute of Technology,mit.edu,24296,environmental organic chemistry,https://scholar.google.com/citations?hl=en&user=A2Nj34EAAAAJ,US,Massachusetts Institute of Technology
Erik Demaine,"… of Electrical Engineering and Computer Science, Massachusetts Institute of Technology",mit.edu,23845,algorithms | computational geometry | data structures | graph algorithms | recreational algorithms,https://scholar.google.com/citations?hl=en&user=6Ff2c8wAAAAJ,US,Massachusetts Institute of Technology
Laura L. Kiessling,Massachusetts Institute of Technology,mit.edu,23270,Chemical Biology | Organic Chemistry | Glycobiology | Stem Cell Biology | Immunology,https://scholar.google.com/citations?hl=en&user=VNyWLJ0AAAAJ,US,Massachusetts Institute of Technology
Alan D Grossman,Massachusetts Institute of Technology,mit.edu,22979,,https://scholar.google.com/citations?hl=en&user=398l2V8AAAAJ,US,Massachusetts Institute of Technology
Jurgen Michel,Massachusetts Institute of Technology,mit.edu,22762,Microphotonics | PV,https://scholar.google.com/citations?hl=en&user=Mn1-cq8AAAAJ,US,Massachusetts Institute of Technology
Richard Lindzen,"Professor Emeritus, Massachusetts Institute of Technology",,22686,atmospheric physics | meteorology,https://scholar.google.com/citations?hl=en&user=kKs8h0kAAAAJ,US,Massachusetts Institute of Technology
Tonio Buonassisi,Massachusetts Institute of Technology,mit.edu,22278,Materials Science | Machine Learning | Energy Systems | Photovoltaics,https://scholar.google.com/citations?hl=en&user=JlrEuLkAAAAJ,US,Massachusetts Institute of Technology
Ming Dao,Massachusetts Institute of Technology,mit.edu,22051,,https://scholar.google.com/citations?hl=en&user=vI1NQcYAAAAJ,US,Massachusetts Institute of Technology
Michelle Hanlon,Massachusetts Institute of Technology,mit.edu,21958,Accounting and taxation,https://scholar.google.com/citations?hl=en&user=44XNe5oAAAAJ,US,Massachusetts Institute of Technology
David Pesetsky,"… . Ward Professor of Modern Languages & Linguistics, Massachusetts Institute of Technology",mit.edu,21797,Linguistics | Syntax | Semantics | Russian Linguistics | Language and Music,https://scholar.google.com/citations?hl=en&user=UQLFRisAAAAJ,US,Massachusetts Institute of Technology
Christopher Voigt,"Professor of Biological Engineering, Massachusetts Institute of Technology",mit.edu,21640,Synthetic Biology | Biotechnology | Genetic Circuit Design | Metabolic Engineering | Protein Engineering,https://scholar.google.com/citations?hl=en&user=RQ50vF4AAAAJ,US,Massachusetts Institute of Technology
John Wise,"Professor of Microbiology, Massachusetts Institute of Technology",,21347,Professor of Microbiology | Massachusetts Institute of Technology,https://scholar.google.com/citations?hl=en&user=CNmqCWIAAAAJ,US,Massachusetts Institute of Technology
John Essigmann,Massachusetts Institute of Technology,mit.edu,20988,Toxicology | cancer research | biochemistry,https://scholar.google.com/citations?hl=en&user=TqAysx4AAAAJ,US,Massachusetts Institute of Technology
T. Senthil,"Professor of Physics, Massachusetts Institute of Technology",mit.edu,20646,Quantum many body physics | Condensed Matter Physics | Quantum Field Theory,https://scholar.google.com/citations?hl=en&user=FHL7ncYAAAAJ,US,Massachusetts Institute of Technology
Arlene M. Fiore,"… of Earth Atmospheric and Planetary Sciences, Massachusetts Institute of Technology",mit.edu,20644,atmospheric chemistry | air pollution | climate,https://scholar.google.com/citations?hl=en&user=ZJKM9FUAAAAJ,US,Massachusetts Institute of Technology
Ron Weiss,"Professor of Biological Engineering, Massachusetts Institute of Technology",mit.edu,20626,Synthetic biology,https://scholar.google.com/citations?hl=en&user=BRIg53UAAAAJ,US,Massachusetts Institute of Technology
Earle R. Williams,"Principal Research Scientist, Massachusetts Institute of Technology",mit.edu,20216,Physical meteorology | atmospheric electricity | cloud physics | lightning | radar meteorology,https://scholar.google.com/citations?hl=en&user=2cimQiQAAAAJ,US,Massachusetts Institute of Technology
RP Binzel,Massachusetts Institute of Technology,mit.edu,20006,,https://scholar.google.com/citations?hl=en&user=PzbmZ9oAAAAJ,US,Massachusetts Institute of Technology
Devavrat Shah,Massachusetts Institute of Technology,mit.edu,19720,statistical inference | networks | algorithms | communications,https://scholar.google.com/citations?hl=en&user=3qPiYJoAAAAJ,US,Massachusetts Institute of Technology
Polina Golland,Massachusetts Institute of Technology,mit.edu,19689,,https://scholar.google.com/citations?hl=en&user=4GpKQUIAAAAJ,US,Massachusetts Institute of Technology
Peter So,Massachusetts Institute of Technology,mit.edu,19561,Biophotonics,https://scholar.google.com/citations?hl=en&user=c7LLiswAAAAJ,US,Massachusetts Institute of Technology
Lance Snead,Massachusetts Institute of Technology,MIT.edu,19384,Irradiation Materials Science | Nuclear Fuels | Nuclear Structural Matarials,https://scholar.google.com/citations?hl=en&user=_NyqnKsAAAAJ,US,Massachusetts Institute of Technology
John DC Little,Institute Professor at Mass. Inst. of Tech.,mit.edu,19348,operations research | management science | marketing,https://scholar.google.com/citations?hl=en&user=K2u7r_cAAAAJ,US,Massachusetts Institute of Technology
Karl Iagnemma,"Principal Research Scientist, Massachusetts Institute of Technology",mit.edu,19312,Robotics | Unmanned ground vehicles | Autonomous Vehicles | Planetary exploration rovers,https://scholar.google.com/citations?hl=en&user=3VyGrdwAAAAJ,US,Massachusetts Institute of Technology
Seungchan Ryu,Massachusetts Institute of Technology,mit.edu,19027,Solid State Ionics | Energy Materials | Energy Storage | Perovskite Solar Cell,https://scholar.google.com/citations?hl=en&user=7vmUBJEAAAAJ,US,Massachusetts Institute of Technology
Bradford Hager,"Director, Earth Resources Laboratory, Massachusetts Institute of Technology",mit.edu,18855,,https://scholar.google.com/citations?hl=en&user=15-VNdIAAAAJ,US,Massachusetts Institute of Technology
Noelle Eckley Selin,"Professor, Massachusetts Institute of Technology",mit.edu,18751,air pollution impacts | sustainability science | science-policy | mercury,https://scholar.google.com/citations?hl=en&user=vbk-DsIAAAAJ,US,Massachusetts Institute of Technology
Allan S Myerson,"Professor of the Practice of Chemical Engineering ,Massachusetts Institute of Technology",mit.edu,18569,Chemical Engineering | Crystallization | Nucleation | Polymorphism | Industrial Crystallization,https://scholar.google.com/citations?hl=en&user=xAl1meoAAAAJ,US,Massachusetts Institute of Technology
Y.-H. Henry Chen,"Research Scientist, Massachusetts Institute of Technology",mit.edu,18182,Computable General Equilibrium Modeling | Energy Economics | Applied Microeconomics,https://scholar.google.com/citations?hl=en&user=1_DNT3YAAAAJ,US,Massachusetts Institute of Technology
Martin Zwierlein,"Professor of Physics, Massachusetts Institute of Technology",mit.edu,17902,Quantum Many-Body Physics | Ultracold Atoms | Ultracold Molecules | Quantum Simulation,https://scholar.google.com/citations?hl=en&user=_2ODBHwAAAAJ,US,Massachusetts Institute of Technology
JL Terry,Massachusetts Institute of Technology,psfc.mit.edu,17685,plasma physics. turbulence | spectroscopy,https://scholar.google.com/citations?hl=en&user=ohGOYQIAAAAJ,US,Massachusetts Institute of Technology
Josh McDermott,Massachusetts Institute of Technology,,17659,auditory neuroscience,https://scholar.google.com/citations?hl=en&user=YVl0Q3AAAAAJ,US,Massachusetts Institute of Technology
Leo Anthony Celi,Massachusetts Institute of Technology,mit.edu,17476,,https://scholar.google.com/citations?hl=en&user=kssA7YwAAAAJ,US,Massachusetts Institute of Technology
W Craig Carter,Massachusetts Institute of Technology,mit.edu,17216,Materials Science | Physics | Ceramics | Interfaces | Modelling,https://scholar.google.com/citations?hl=en&user=db312TUAAAAJ,US,Massachusetts Institute of Technology
Timothy Lu,Massachusetts Institute of Technology,mit.edu,17203,Synthetic Biology,https://scholar.google.com/citations?hl=en&user=fjdpNgcAAAAJ,US,Massachusetts Institute of Technology
MJ Follows,Massachusetts Institute of Technology,ocean.mit.edu,16830,Marine biogeochemical cycles | carbon cycle | marine ecosystems,https://scholar.google.com/citations?hl=en&user=ybUXefMAAAAJ,US,Massachusetts Institute of Technology
James J DiCarlo,Massachusetts Institute of Technology,mit.edu,16591,,https://scholar.google.com/citations?hl=en&user=qenoZwUAAAAJ,US,Massachusetts Institute of Technology
Maxim Imakaev,Massachusetts Institute of Technology,mit.edu,16441,,https://scholar.google.com/citations?hl=en&user=nN7aWEkCNtcC,US,Massachusetts Institute of Technology
Mark Altabet,"Professor of Marine Science, School for Marine Science and Technology, U. Massachusetts …",umassd.edu,16237,Marine Science | Nitrogen Cycling | Biogeochemical Cycles | Stable Isotopes | Paleoceanography,https://scholar.google.com/citations?hl=en&user=1Jj7uyYAAAAJ,US,Massachusetts Institute of Technology
Vivishek Sudhir,Massachusetts Institute of Technology,mit.edu,16233,quantum optics | cavity optomechanics | precision measurements,https://scholar.google.com/citations?hl=en&user=j4NKNWQAAAAJ,US,Massachusetts Institute of Technology
Benjamin Bret Lane,"Doctoral Candidate, Massachusetts Institute of Technology",mit.edu,16198,optomechanics | macroscopic quantum mechanics | quantum optics | gravitational wave physics,https://scholar.google.com/citations?hl=en&user=PBRVXxQAAAAJ,US,Massachusetts Institute of Technology
Yogesh Surendranath,Massachusetts Institute of Technology,mit.edu,16159,Energy Conversion | Catalysis | Electrochemistry | Nanoscience,https://scholar.google.com/citations?hl=en&user=0rWjaFQAAAAJ,US,Massachusetts Institute of Technology
Peter Dedon,Massachusetts Institute of Technology,mit.edu,15862,,https://scholar.google.com/citations?hl=en&user=MmLoK0oAAAAJ,US,Massachusetts Institute of Technology
Sertac Karaman,"Associate Professor of Aeronautics and Astronautics, Massachusetts Institute of Technology",mit.edu,15761,Robotics | Motion Planning | Control Theory | Artificial Intelligence | Autonomous Systems,https://scholar.google.com/citations?hl=en&user=Vu-Zb7EAAAAJ,US,Massachusetts Institute of Technology
Mei Hong,"Professor of Chemistry, Massachusetts Institute of Technology",mit.edu,15747,biophysical chemistry | solid-state NMR spectroscopy | membrane proteins | amyloid proteins | plant cell walls,https://scholar.google.com/citations?hl=en&user=VBJIjgkAAAAJ,US,Massachusetts Institute of Technology
Rohit Karnik,"Professor of Mechanical Engineering, Massachusetts Institute of Technology",mit.edu,15744,Microfluidics | Nanofluidics,https://scholar.google.com/citations?hl=en&user=U6qwtCcAAAAJ,US,Massachusetts Institute of Technology
Ahmed F Ghoniem,"Professor of Mechanical Engineering, Massachusetts Institute of Technology",mit.edu,15718,energy | combustion | computational engineering | mechanical engineering | chemical engineering,https://scholar.google.com/citations?hl=en&user=4pJ9GWcAAAAJ,US,Massachusetts Institute of Technology
Jiang Zhou,Central South University; Massachusetts Institute of Technology (MIT),mit.edu,15716,Lithium Batteries | Sodium ion batteries | Supercapacitors | Electrocatalytic,https://scholar.google.com/citations?hl=en&user=DbpMkKYAAAAJ,US,Massachusetts Institute of Technology
Geoffrey Mo,Massachusetts Institute of Technology,mit.edu,15338,gravitational waves | multi-messenger astronomy,https://scholar.google.com/citations?hl=en&user=_BCyG74AAAAJ,US,Massachusetts Institute of Technology
Daniel H. Rothman,"Professor of Geophysics, Massachusetts Institute of Technology",mit.edu,14913,geophysics | statistical physics | applied mathematics | geobiology | biogeochemistry,https://scholar.google.com/citations?hl=en&user=ksvIG-gAAAAJ,US,Massachusetts Institute of Technology
Brian Williams,"Professor of Aeronautics and Astronautics, Massachusetts Institute of Technology",mit.edu,14637,Artificial Intelligence | Robotics,https://scholar.google.com/citations?hl=en&user=OlzpVykAAAAJ,US,Massachusetts Institute of Technology
Christopher Cummins,"Professor of Chemistry, Massachusetts Institute of Technology",mit.edu,14377,Inorganic Synthesis | Small Molecule Activation | Main Group Chemistry,https://scholar.google.com/citations?hl=en&user=SM7QznYAAAAJ,US,Massachusetts Institute of Technology
Omer Yilmaz,Massachusetts Institute of Technology,mit.edu,14079,Stem Cells | Diet | Aging | and Cancer,https://scholar.google.com/citations?hl=en&user=kFTwCoEAAAAJ,US,Massachusetts Institute of Technology
Pavel Etingof,"Professor of Mathematics, Massachusetts Institute of Technology",math.mit.edu,13984,Representation theory | Quantum groups | Tensor categories | Cherednik algebras | mathematical physics,https://scholar.google.com/citations?hl=en&user=oG0D8Y0AAAAJ,US,Massachusetts Institute of Technology
David Sontag,"Professor, Massachusetts Institute of Technology",csail.mit.edu,13940,Machine Learning | Graphical Models | Artificial Intelligence | Approximate Inference | Healthcare,https://scholar.google.com/citations?hl=en&user=LfcroyAAAAAJ,US,Massachusetts Institute of Technology
Amedeo Odoni,Massachusetts Institute of Technology,mit.edu,13539,Operations Research | Transportation | Airports | Air Traffic Management,https://scholar.google.com/citations?hl=en&user=RE8_WIwAAAAJ,US,Massachusetts Institute of Technology
Stefani Spranger,Massachusetts Institute of Technology,mit.edu,13432,Immunobiology | Cancer immunology,https://scholar.google.com/citations?hl=en&user=qavmn0YAAAAJ,US,Massachusetts Institute of Technology
